식당(ID),식당명,지점명,지역명,어워드정보설명,(RTI)지수,온라인화진행여부,수용태세지수,인기도,트립어드바이저평점,씨트립평점,네이버평점
41539,타니넥스트도어,,중구,블루리본(2021),3.9187627,N,0.232,0.33,4.5,,4.61
59535,대한족발,,광진구,안심식당(2020),4.341267,N,0.24,0.07,,,4.61
63044,우기양꼬치,,구로구,모범음식점(2002),0.7587312,N,0.216,,,,4.61
77940,소야,,동작구,안심식당(2021),4.215683,N,0.217,0.33,,,4.61
90613,이미커피,,마포구,블루리본(2021),4.1973614,N,0.202,0.33,,,4.61
91202,뱅가,,강남구,블루리본(2021),4.3276817,Y,0.299,0.33,4.5,,4.61
92925,더 마고 그릴,,서초구,"블루리본(2021),안심식당(2020)",4.1750539,N,0.232,0.33,,,4.61
96303,서강팔경,,마포구,안심식당(2020),4.3938949,N,0.232,0.33,,,4.61
101468,폴앤폴리나,,서대문구,블루리본(2021),4.3391259,Y,0.232,0.33,,,4.61
102351,구루메스시,,강남구,블루리본(2021),4.2281528,N,0.236,0.33,,,4.61
108799,우진가,교대점,서초구,블루리본(2021),4.2316458,N,0.232,0.33,,,4.61
114123,가온,,강남구,"미쉐린 가이드(2021),미쉐린 가이드(2022),블루리본(2021)",3.7085954,N,0.259,0.44,4,4.4,4.61
119104,브라더 솥밥&후토마키,,서초구,안심식당(2020),4.3601414,N,0.239,0.33,,,4.61
119429,서울주막,2호점,서초구,안심식당(2020),4.531308,N,0.265,0.33,,,4.61
120767,독도참치,한남점,용산구,모범음식점(2021),4.194592,Y,0.234,0.33,,,4.61
124210,르 페셰 미뇽,,용산구,블루리본(2021),4.4368467,N,0.203,0.33,,,4.61
133848,접시고기,,은평구,안심식당(2021),4.3861282,N,0.269,0.33,,,4.61
143954,와이엠 커피 프로젝트,,은평구,블루리본(2021),4.4002276,N,0.234,0.33,,,4.61
816183,대치정육식당,,강남구,블루리본(2021),4.2571806,Y,0.396,0.33,,,4.61
10758,백리향,,영등포구,"모범음식점(2004),블루리본(2021),안심식당(2020)",4.4131883,N,0.516,0.49,4.5,,4.6
12752,우리소,삼성본점,강남구,모범음식점(2012),4.1920577,N,0.299,0.33,,,4.6
29136,오유미당,문래점,영등포구,안심식당(2020),4.426597,Y,0.28,0.33,,,4.6
29163,고반식당,서여의도점,영등포구,안심식당(2020),4.4397491,Y,0.242,0.33,,,4.6
38147,동경화로,문래점,영등포구,"블루리본(2021),안심식당(2020)",4.3948828,Y,0.324,0.33,,,4.6
87098,마라탕 마라농장,,동작구,모범음식점(2021),4.035782,Y,0.233,0.19,,,4.6
92804,달팽이부엌,,광진구,안심식당(2020),4.0703183,Y,0.249,0.33,,,4.6
97891,금고깃집,발산직영점,강서구,안심식당(2021),4.2475283,N,0.263,0.33,,,4.6
107443,서청미역,서초점,서초구,안심식당(2020),4.2897081,N,0.264,0.18,,,4.6
121491,스시카이세이,,강남구,블루리본(2021),4.2879473,N,0.282,0.33,5,,4.6
129285,에비던스,,강남구,미쉐린 가이드(2022),4.316286,N,0.252,0.33,,,4.6
764796,홍주고깃간,,관악구,모범음식점(2021),4.3838035,N,0.269,0.33,,,4.6
769224,플레이버즈,,서초구,"블루리본(2021),안심식당(2020)",4.4057178,N,0.097,,,,4.6
12337,"육회, 꽃피다",,서대문구,"모범음식점(2004),안심식당(2021)",3.6732422,N,0.263,0.01,,,4.59
12699,메이필드호텔 캐슬테라스,,강서구,"모범음식점(2015),안심식당(2020)",4.2454893,Y,0.326,0.33,4,,4.59
13063,압구정샤브샤브,신촌점,서대문구,모범음식점(2006),4.1844013,Y,0.262,0.21,4,,4.59
13379,스시 쥬베이,,금천구,모범음식점(2015),4.1829934,N,0.264,0.33,,,4.59
13597,크래버대게나라,강남점,강남구,모범음식점(2016),4.4150918,N,0.312,0.33,,,4.59
13655,윗세오름,,송파구,모범음식점(2016),4.0098646,Y,0.309,0.33,,,4.59
13822,동원참치,인사점,종로구,모범음식점(2007),4.2106086,N,0.336,0.33,4.5,,4.59
13896,비나레스토랑,,동대문구,모범음식점(2013),4.1323432,N,0.264,0.33,5,,4.59
14769,박광일참치,,종로구,모범음식점(2008),4.2746905,Y,0.333,0.33,,,4.59
15256,진미명가,,구로구,모범음식점(2005),4.2574033,N,0.263,0.04,,,4.59
15317,용주 한방삼계탕,,성북구,모범음식점(2020),4.3545226,N,0.301,0.33,,,4.59
15328,회나무식당,,용산구,모범음식점(2020),4.3170156,N,0.329,0.33,,,4.59
62507,홍능갈비,,도봉구,안심식당(2020),3.773019,N,0.201,0.01,,,4.59
71556,리끼다,,강동구,안심식당(2020),4.3409761,N,0.259,0.19,,,4.59
82898,시카고커리,,동대문구,안심식당(2021),4.4002276,N,0.253,0.33,,,4.59
89543,초동집,본점,서초구,안심식당(2020),4.2343763,Y,0.42,0.33,,,4.59
107724,소울브레드,,서초구,블루리본(2021),4.3943994,N,0.23,0.33,,,4.59
109595,스시산원,,강남구,블루리본(2021),4.2589718,N,0.249,0.33,5,,4.59
111077,밍글스,,강남구,"미쉐린 가이드(2021),미쉐린 가이드(2022)",4.2634569,Y,0.218,0.33,4.5,,4.59
119230,서울주막,1호점,서초구,안심식당(2020),4.5011731,N,0.315,0.33,,,4.59
127581,사녹,,강남구,미쉐린 가이드(2021),4.339102,Y,0.264,0.33,,,4.59
136174,푸딩,"연신내	점",은평구,안심식당(2020),4.3986493,N,0.271,0.33,,,4.59
148211,비스트로 친친,Bistro chin chin점,종로구,블루리본(2021),4.4044109,N,0.253,0.33,,,4.59
159456,제이네,,종로구,블루리본(2021),4.4464728,N,0.253,0.33,,,4.59
765075,경성양육관,건대직영점,광진구,모범음식점(2018),4.256468,N,0.264,0.33,,,4.59
12731,남강마황오리,,양천구,"모범음식점(2010),안심식당(2020)",3.8346554,N,0.249,0.26,,,4.58
12849,명성,,동작구,"모범음식점(2018),안심식당(2020)",4.0686201,N,0.312,0.12,,,4.58
13417,마마부찌,,동작구,"모범음식점(2019),안심식당(2020)",4.3888686,Y,0.317,0.33,,,4.58
13453,할매보쌈부대찌개,원효로점,용산구,모범음식점(2007),4.008168,N,0.328,0.03,,,4.58
13743,왕비집,명동중앙점,중구,모범음식점(2013),4.5824589,N,0.345,0.33,3.5,,4.58
13831,모힝,,관악구,"모범음식점(2018),안심식당(2020)",4.4522083,N,0.263,0.33,,,4.58
13959,포앤시드니,성신여대점,성북구,모범음식점(2020),3.9797476,N,0.316,0.33,3.5,,4.58
13976,왕비집 육호점,,중구,모범음식점(2013),4.4234581,N,0.294,0.18,,,4.58
14720,옛날할머니보쌈,,동대문구,모범음식점(2009),4.0776215,N,0.25,0.33,,,4.58
15311,내자살롱,,종로구,모범음식점(2009),4.3365839,N,0.329,0.33,,,4.58
28643,죽이야기,한강성심병원점,영등포구,안심식당(2020),4.244248,Y,0.241,0.17,,,4.58
38242,카레나이스,,영등포구,안심식당(2020),4.4203554,N,0.197,0.33,,,4.58
41871,레드스타,,중구,블루리본(2021),4.1622193,N,0.236,0.33,,,4.58
55675,월화고기,보라매점,관악구,"블루리본(2021),안심식당(2020)",4.4331446,N,0.308,0.33,,,4.58
56588,비스타 워커힐 서울 모에기,,광진구,블루리본(2021),4.3108402,N,0.234,0.33,,,4.58
66669,미가양꼬치,,노원구,모범음식점(2021),4.1631381,N,0.236,0.33,,,4.58
93501,미로정,본점,강남구,모범음식점(2021),4.4317313,N,0.243,0.33,,,4.58
103288,부추곱창,,서대문구,안심식당(2021),4.3309744,N,0.269,0.33,,,4.58
107661,프랑스포차,,성동구,블루리본(2021),4.4425011,N,0.253,0.33,,,4.58
108666,듀윗,,마포구,블루리본(2021),4.2174885,Y,0.27,0.33,,,4.58
111482,싱글오커피,,서초구,안심식당(2020),4.2056561,N,0.217,0.33,,,4.58
114372,스시쇼우,,서초구,블루리본(2021),4.1774451,N,0.171,0.33,,,4.58
118081,주방류,,강남구,블루리본(2021),4.2952087,N,0.282,0.33,,,4.58
130274,잇츠 파스타,,은평구,안심식당(2020),4.2846043,N,0.216,0.22,,,4.58
152222,까예데고미스,,종로구,블루리본(2021),4.3718513,N,0.234,0.33,,,4.58
157031,포시즌스호텔,서울 아키라백점,종로구,"블루리본(2021),안심식당(2021)",4.360369,N,0.226,0.33,,,4.58
160692,쿰피르스테이크,혜화점,종로구,안심식당(2021),4.4536506,N,0.253,0.33,,,4.58
784439,스시쇼부,,은평구,안심식당(2020),4.3305918,N,0.263,0.33,,,4.58
795575,연발탄 숯불양대창구이,,송파구,모범음식점(2020),4.4094166,N,0.313,0.33,,,4.58
828271,비노바인,,서초구,안심식당(2021),4.3883453,N,0.269,0.33,,,4.58
12778,불이아,홍대점,마포구,"모범음식점(2009),블루리본(2021),안심식당(2020)",4.4556141,N,0.32,0.33,,,4.57
12896,신흥부전,,마포구,"모범음식점(2016),안심식당(2020)",3.9574732,Y,0.328,0.28,,,4.57
13724,곱창대장,,구로구,모범음식점(2018),4.2576411,N,0.296,0.33,,,4.57
13834,대추나무골감자탕,조원본점,관악구,"모범음식점(2018),안심식당(2020)",4.2801487,N,0.328,0.08,,,4.57
14024,참치의미,,송파구,모범음식점(2007),4.3077396,N,0.329,0.33,,,4.57
14474,숨비소리,,광진구,"모범음식점(2016),안심식당(2020)",3.9166533,N,0.328,0.1,,,4.57
14582,그린한식뷔페,,성동구,모범음식점(2018),4.0298398,N,0.263,0.03,,,4.57
15033,성수동양갈비,,성동구,모범음식점(2010),4.43736,N,0.313,0.33,,,4.57
15261,청자골,,강남구,모범음식점(2014),4.0172817,N,0.329,0.33,,,4.57
25531,하이디라오,명동점,중구,블루리본(2021),4.2999558,Y,0.328,0.33,,,4.57
29145,화담,,영등포구,안심식당(2020),4.2669438,Y,0.292,0.33,,,4.57
48488,진지아,,송파구,블루리본(2021),4.396394,N,0.232,0.33,,,4.57
52031,그랜드키친,,강남구,모범음식점(2021),4.4129592,Y,0.282,0.33,,,4.57
61947,까사델비노,청담점,강남구,블루리본(2021),4.3529056,N,0.263,0.33,,,4.57
63659,율베이커리,,강동구,블루리본(2021),4.1829166,N,0.216,0.11,,,4.57
77180,쿠마키친,,동대문구,안심식당(2021),4.1652908,Y,0.264,0.33,,,4.57
87039,봉고기,신도림본점,구로구,안심식당(2021),4.3815551,N,0.282,0.33,,,4.57
96102,기무,,강남구,모범음식점(2021),4.236843,Y,0.234,0.33,,,4.57
96503,오즈테이블,마곡점,강서구,모범음식점(2020),4.4849353,N,0.256,0.33,,,4.57
96864,산동만두,,마포구,안심식당(2020),4.3803433,Y,0.234,0.33,,,4.57
98371,매뉴팩트 커피 로스터스,,서대문구,블루리본(2021),4.3994245,N,0.219,0.33,,,4.57
99092,늘푸른정육식당,,강남구,블루리본(2021),4.2231888,N,0.217,0.33,,,4.57
99482,이요이요스시,공덕1호점,마포구,블루리본(2021),4.4823248,N,0.282,0.33,,,4.57
104762,부부요리단,,성동구,모범음식점(2021),4.3276196,N,0.282,0.33,,,4.57
113949,카페마노아,,성북구,안심식당(2020),4.3851285,N,0.203,0.33,,,4.57
118178,파사주,,마포구,블루리본(2021),4.2909653,N,0.269,0.33,4,,4.57
119721,서래족발,본점,서초구,안심식당(2021),4.4393065,N,0.275,0.33,,,4.57
123599,모터시티바이매니멀,본점,용산구,블루리본(2021),4.3255119,N,0.184,0.33,4.5,,4.57
126471,랑꼬뉴,,강남구,블루리본(2021),4.1717738,N,0.217,0.33,,,4.57
128555,청담 클라쓰,,강남구,블루리본(2021),4.0272434,N,0.216,0.02,,,4.57
139656,삼삼오오,,종로구,안심식당(2020),4.3214421,N,0.276,0.07,,,4.57
811765,성북동사람들박앤윤,,성북구,모범음식점(2017),1.0501897,N,0.263,,,,4.57
848369,랑꼬뉴,,강남구,블루리본(2021),4.1717738,N,0.217,0.33,,,4.57
12312,탕의신홍대포,명일점,강동구,모범음식점(2015),3.7439613,N,0.276,0.1,,,4.56
12550,인생닭강정,,송파구,모범음식점(2007),4.2574033,N,0.263,0.04,,,4.56
12694,안뜨레,,강남구,모범음식점(2014),4.2822205,Y,0.374,0.33,,,4.56
12846,장항복집,,관악구,"모범음식점(2018),안심식당(2020)",4.1724543,N,0.248,0.13,,,4.56
13057,사랑채,,광진구,"모범음식점(2003),안심식당(2020)",3.9284237,N,0.263,0.02,,,4.56
13262,예가족발,본점,강동구,모범음식점(2015),4.8968712,Y,0.37,0.33,,,4.56
13308,진대감,선릉점,강남구,모범음식점(2014),4.3103867,Y,0.316,0.33,,,4.56
13318,고시레,,중구,모범음식점(2014),4.3149803,Y,0.31,0.3,3,,4.56
13659,방이샤브칼국수,대치점,강남구,모범음식점(2014),3.7183286,N,0.263,0.22,,,4.56
13909,군산횟집,,강남구,모범음식점(2010),3.9900895,N,0.329,0.33,,,4.56
14050,명동관,,강남구,모범음식점(2010),4.3764185,Y,0.458,0.33,,,4.56
14094,위가네삼겹살전문점,신월점,양천구,"모범음식점(2018),안심식당(2020)",4.3270654,N,0.306,0.17,,,4.56
14531,섬진강민물장어,,강북구,모범음식점(2006),4.1158862,N,0.298,0.33,,,4.56
14816,초애삼계탕,마곡점,강서구,"모범음식점(2019),안심식당(2020)",4.0857153,N,0.279,0.33,,,4.56
15073,약수동 해물텀벙,,중구,모범음식점(2013),4.3900798,N,0.3,0.33,,,4.56
15122,김용희 참치,,노원구,모범음식점(2002),4.3813575,N,0.315,,,,4.56
15307,이조부대찌개,,서초구,모범음식점(2010),4.1164078,Y,0.408,0.09,,,4.56
29104,설담재,영등포점,영등포구,안심식당(2020),4.6728891,Y,0.287,0.04,,,4.56
38236,사위식당,여의도점,영등포구,안심식당(2020),4.3235667,N,0.232,0.33,,,4.56
41203,스시미토,,중구,블루리본(2021),4.2828281,N,0.249,0.33,,,4.56
59533,서경일식,구의점,광진구,안심식당(2020),4.2409719,N,0.216,0.1,,,4.56
71912,일등돼지숯불갈비,,강동구,안심식당(2020),4.2786891,N,0.237,0.26,,,4.56
73639,목포쭈꾸미삼겹살,,강동구,안심식당(2020),4.1972551,Y,0.252,0.17,,,4.56
74784,우리동네맛볶이,,동작구,안심식당(2020),4.3754017,N,0.218,0.08,,,4.56
83690,참치마니아,,동작구,모범음식점(2021),4.3414649,N,0.219,0.33,,,4.56
86862,남수,,동대문구,안심식당(2021),4.1805553,Y,0.234,0.33,,,4.56
88610,그란구스또,,강남구,블루리본(2021),4.2984748,N,0.217,0.33,,,4.56
97137,통큰갈비,신촌본점,서대문구,안심식당(2021),4.3826206,N,0.266,0.33,,,4.56
106317,조양관,,서초구,블루리본(2021),4.2682462,N,0.216,0.33,4.5,,4.56
110492,버터베이커리,,마포구,블루리본(2021),4.1854128,N,0.217,0.33,,,4.56
112153,샐러데이즈 & 샌디데이즈,이수방배점,서초구,안심식당(2020),4.4880157,N,0.306,0.33,,,4.56
113003,자연밥상해나리,,양천구,모범음식점(2014),4.0946389,N,0.151,0.07,,,4.56
113253,미미본관,,마포구,안심식당(2020),4.417816,N,0.203,0.33,,,4.56
113971,미누씨,,강남구,블루리본(2021),4.2213503,Y,0.27,0.33,,,4.56
119355,깐부치킨,교대점,서초구,안심식당(2020),4.1459168,N,0.217,0.33,,,4.56
121896,오월의종,2호점,용산구,블루리본(2021),3.8272801,N,0.246,0.33,5,,4.56
132858,핏제리아오,,종로구,안심식당(2020),4.574673,N,0.293,0.33,,,4.56
136943,햇살머무는식탁,,은평구,안심식당(2020),4.2168509,N,0.217,0.33,,,4.56
139853,죽이야기,서울 구파발역점,은평구,안심식당(2020),4.4145241,N,0.226,0.33,,,4.56
164690,세루리안 인사,,종로구,블루리본(2021),4.4456629,N,0.234,0.33,,,4.56
789998,달가득치킨,연신내점,은평구,모범음식점(2009),4.5816865,N,0.125,,,,4.56
790323,두바이레스토랑,,용산구,모범음식점(2014),4.0254232,Y,0.31,0.33,3.5,,4.56
801744,부다스벨리,이태원점,용산구,블루리본(2021),4.3949245,N,0.269,0.33,4,,4.56
811782,부다스벨리,,용산구,"모범음식점(2016),블루리본(2021)",4.4060872,N,0.316,0.33,4,,4.56
823711,한울푸드,,영등포구,모범음식점(2011),1.0501897,N,0.198,,,,4.56
12535,코다리명가,구로디지털점,관악구,"모범음식점(2018),안심식당(2020)",4.4368449,N,0.28,0.13,,,4.55
12558,찜샤브,현대시티몰 가든파이브점,송파구,모범음식점(2020),4.0110564,N,0.264,0.28,,,4.55
12606,강원정,,용산구,모범음식점(2001),4.2218919,N,0.264,0.33,3.5,,4.55
12631,지인고기,문정점,송파구,모범음식점(2017),4.054989,N,0.329,0.33,,,4.55
12682,본가아귀찜,,강북구,모범음식점(2008),4.0210147,Y,0.281,0.27,,,4.55
12739,꼼떼 바베큐,마곡점,강서구,"모범음식점(2017),안심식당(2020)",4.1800238,N,0.288,0.33,,,4.55
12789,메이필드호텔 라페스타,,강서구,"모범음식점(2009),안심식당(2020)",4.3167628,N,0.314,0.33,,,4.55
12852,백억하누,강남본점,강남구,모범음식점(2016),4.5862172,Y,0.304,0.33,,,4.55
13399,신라삼계탕,,강동구,"모범음식점(2015),안심식당(2020)",4.38731,Y,0.352,0.16,,,4.55
13565,선사복집,암사본점,강동구,"모범음식점(2011),안심식당(2020)",3.9216132,N,0.311,0.2,,,4.55
13843,작은깡통,,강동구,모범음식점(2016),3.8552686,N,0.264,0.33,,,4.55
14088,여가네,,강북구,모범음식점(2008),3.8407601,N,0.248,0.04,,,4.55
14395,일루,,송파구,모범음식점(2019),4.1466988,N,0.263,0.2,,,4.55
14558,정선메밀고을,,동작구,"모범음식점(2017),안심식당(2020)",3.962751,N,0.247,0.04,,,4.55
15110,능원 오리구이 전문점,,은평구,"모범음식점(2009),안심식당(2020)",4.2075486,N,0.299,0.07,,,4.55
15144,하루방 유황오리,,도봉구,모범음식점(2002),4.0193686,N,0.282,0.24,3,,4.55
39349,스시아이,,영등포구,블루리본(2021),4.302449,N,0.184,0.33,,,4.55
41381,돈꼬불,신당직영점,중구,모범음식점(2021),4.2024682,N,0.281,0.07,,,4.55
41761,더 파크뷰,,중구,블루리본(2021),4.2593616,N,0.236,0.33,,,4.55
44510,서울다이닝,,중구,"미쉐린 가이드(2021),미쉐린 가이드(2022),블루리본(2021)",4.2042087,N,0.297,0.33,5,,4.55
59605,동북푸이 양고치,,광진구,안심식당(2020),4.2725762,Y,0.381,0.33,,,4.55
66941,꽉치킨,강변역점,광진구,안심식당(2020),4.2820058,N,0.282,0.33,,,4.55
69011,시집그릴하우스,,강동구,안심식당(2020),4.388606,N,0.219,0.33,,,4.55
73880,모모치,,동작구,안심식당(2020),4.2610005,Y,0.219,0.33,,,4.55
78515,프랑세즈,,동작구,블루리본(2021),4.0209718,Y,0.238,0.33,5,,4.55
81914,석춘해물칼국수,,동작구,안심식당(2020),4.2856459,N,0.216,0.12,,,4.55
83322,봉봉토스트,동대문점,동대문구,안심식당(2021),4.1990253,N,0.217,0.31,,,4.55
90897,젤라띠젤라띠,,마포구,블루리본(2021),4.182996,N,0.217,0.33,,,4.55
96592,마리모,신사동점,강남구,블루리본(2021),4.3796874,N,0.249,0.33,,,4.55
98931,본도시락,공덕역점,마포구,안심식당(2020),4.2471687,N,0.186,0.3,,,4.55
99262,만발,,서초구,블루리본(2021),4.2487219,N,0.249,0.33,,,4.55
99860,보트르메종,,강남구,"미쉐린 가이드(2021),블루리본(2021)",4.3884949,Y,0.264,0.33,,,4.55
109447,골드피쉬 딤섬퀴진,,강남구,블루리본(2021),4.4306464,N,0.219,0.33,,,4.55
110473,제나키친,,성북구,"모범음식점(2021),안심식당(2020)",4.1587602,N,0.217,0.33,,,4.55
111392,스시코우지,,강남구,블루리본(2021),4.3725241,N,0.282,0.33,,,4.55
114292,크라이치즈버거,양재역점,서초구,안심식당(2020),4.4082738,N,0.263,0.33,,,4.55
116686,9라파부대찌개,강서점,양천구,안심식당(2020),4.390004,N,0.238,0.33,,,4.55
120912,왕타이,,용산구,블루리본(2021),4.3479311,N,0.278,0.33,4.5,,4.55
121899,아티장베이커스,한남점,용산구,블루리본(2021),4.4364521,Y,0.253,0.33,,,4.55
122657,희우정,,마포구,안심식당(2020),4.1906725,N,0.196,0.07,,,4.55
130600,조개 폭식,연신내점,은평구,안심식당(2020),4.4961243,N,0.289,0.33,,,4.55
139488,아지오,,종로구,블루리본(2021),4.4354936,Y,0.286,0.33,,,4.55
140451,서울복집,,은평구,안심식당(2020),4.3764493,N,0.265,0.04,,,4.55
147976,커피투어,경희궁점,종로구,블루리본(2021),4.3336501,N,0.23,0.33,,,4.55
150368,설가온,,종로구,블루리본(2021),4.3332065,Y,0.258,0.33,5,,4.55
12998,해송 복집,,성북구,모범음식점(2011),3.7963109,N,0.232,0.1,,,4.54
13018,율촌,,마포구,"모범음식점(2016),안심식당(2020)",4.1679937,N,0.214,0.33,,,4.54
13052,풍천장어,응암점,은평구,모범음식점(2011),3.9783604,N,0.329,0.33,,,4.54
13111,어촌낙지아구찜,,성북구,모범음식점(2014),4.1234752,N,0.278,0.22,,,4.54
13123,대가곱창,,종로구,"모범음식점(2019),안심식당(2020)",4.0488876,Y,0.444,0.18,,,4.54
